barcode,name,price,quantity,qty_unit,computed_unit_price,computed_unit_label,has_promo,PromotionIds,RewardTypes,AnyGift,AnyMulti,manufacturer,country,description,price_update_date
7290000679518,קמיל קרם ידיים במרקם קליל ROMANTIC SUNS,15.9,100.0,,,,True,4257965,3,0,1,מדי פישר,ישראל,קמיל קרם ידיים במרקם קליל ROMANTIC SUNSET,2025-06-04
7290000679419,קמיל קרם ידיים במרקם קליל SWEET SUMMER,15.9,100.0,,,,True,4257965,3,0,1,מדי פישר,ישראל,קמיל קרם ידיים במרקם קליל SWEET SUMMER,2025-06-04
7290000679365,קמיל תחליב גוף במרקם קליל BLOOMING SPRIN,29.9,450.0,ml,6.64,per_100ml,True,4257963,3,0,1,מדי פישר,ישראל,קמיל תחליב גוף במרקם קליל BLOOMING SPRING,2025-06-04
7290000679266,קמיל תחליב גוף במרקם קליל ROMANTIC SUNSE,29.9,450.0,ml,6.64,per_100ml,True,4257963,3,0,1,מדי פישר,ישראל,קמיל תחליב גוף במרקם קליל ROMANTIC SUNSET,2025-06-04
7290000679211,קמיל תחליב גוף במרקם קליל SWEET SUMMER,29.9,450.0,ml,6.64,per_100ml,True,4257963,3,0,1,מדי פישר,ישראל,קמיל תחליב גוף במרקם קליל SWEET SUMMER,2025-06-04
7290014720879,קמילוטרקט FORTE שמפו לחיזוק השיער 400 מל,80.9,400.0,ml,20.23,per_100ml,False,,,,,סקין אנד מור,ישראל,FORTE שמפו סרפד רוזמרין לחיזוק השיער,2025-04-29
7290014720862,קמילוטרקט PLUS שמפו נגד קשקשים 400 מל,70.9,400.0,ml,17.73,per_100ml,False,,,,,סקין אנד מור,ישראל,PLUS שמפו סרפד רוזמרין נגד קשקשים,2025-04-29
7290008968157,קמילוטרקט אינטימה 200 מל,65.9,200.0,ml,32.95,per_100ml,False,,,,,סקין אנד מור,,אינטימה – קצף להיגיינה נשית יומיומית,2025-04-28
7290014720923,קמילוטרקט אינטימה דאו-פום 200 מל,65.9,200.0,ml,32.95,per_100ml,False,,,,,סקין אנד מור,ישראל,אינטימה DEO-FOAM קצף ניקוי למניעת ריחות,2025-04-29
7290008968959,קמילוטרקט אינטימה יאנג 200 מל,65.9,200.0,ml,32.95,per_100ml,False,,,,,סקין אנד מור,,אינטימה יאנג קצף הגיינה אישית לנערות,2025-04-29
7290014720893,קמילוטרקט אל סבון 400 מל,53.9,400.0,ml,13.47,per_100ml,False,,,,,סקין אנד מור,ישראל,אל סבון קמומיל-מרוה,2025-04-28
7290008968867,קמילוטרקט אקטיב אמפולות 8 יחידות,161.9,8.0,,,,False,,,,,סקין אנד מור,,אמפולות לטיפול בשיער דליל,2025-04-29
7290115340068,קמילוטרקט מברשת סיליקון לחפיפה ולעיסוי,50.9,0.0,,,,False,,,,,סקין אנד מור,סין,מברשת סיליקון לחפיפה ולעיסוי הקרקפת,2025-04-29
7290008968645,קמילוטרקט מסכה משקמת לשיער 250 מל,70.9,250.0,ml,28.36,per_100ml,False,,,,,סקין אנד מור,,מסכת שיער משקמת ביוטין-ארגן,2025-04-29
7290014720886,קמילוטרקט מרכך שיער ארגן רוזמרין 400 מל,65.9,400.0,ml,16.48,per_100ml,False,,,,,סקין אנד מור,ישראל,מרכך שיער ארגן רוזמרין,2025-04-29
7290014720176,קמילוטרקט פורטה שמפו 270 מל,60.9,270.0,ml,22.56,per_100ml,False,,,,,סקין אנד מור,ישראל,פורטה - שמפו טיפולי לשיער דליל ולחיזוק השיער,2025-04-29
7290014720855,קמילוטרקט שמפו FREE סרפד רוזמרין 400 מל,70.9,400.0,ml,17.73,per_100ml,False,,,,,סקין אנד מור,ישראל,שמפו FREE סרפד-רוזמרין,2025-04-29
7290014720848,קמילוטרקט שמפו טיפולי סרפד רוזמרין 400 מ,65.9,400.0,ml,16.48,per_100ml,False,,,,,סקין אנד מור,ישראל,שמפו טיפולי סרפד-רוזמרין,2025-04-29
7290016358803,קנדי הקומקום הבריאותי לתינוק זכוכית,409.9,1.0,,,,True,4258058,4,0,1,לייף,סין,הקומקום הבריאותי לתינוק זכוכית דגם 898,2025-04-15
7290112490209,קנור מרק נמס בכוס עגבניות רכיבים טבעיים,10.9,2.0,,,,False,,,,,יוניליוור,ישראל,נמס בכוס מרק עגבניות עם קרוטונים 100% רכיבים טבעיים,2025-05-18
7290000112619,קנור מרק עוף אמיתי 400 גרם בשרי,27.9,400.0,g,6.97,per_100g,False,,,,,יוניליוור,ישראל,מרק עוף אמיתי - בשרי,2025-05-18
7290116531076,קנור מרק פטריות 100% רכיבים טבעיים 225 ג,31.9,225.0,g,14.18,per_100g,False,,,,,יוניליוור,ישראל,מרק פטריות 100% רכיבים טבעיים,2025-07-06
7290116535777,קנור נמס בכוס מתוק בטעם סחלב,10.9,2.0,,,,False,,,,,יוניליוור,ישראל,נמס בכוס מתוק. בטעם סחלב.,2025-08-11
7290116535760,קנור נמס בכוס מתוק סחלב בטעם פיסטוק,10.9,2.0,,,,False,,,,,יוניליוור,ישראל,נמס בכוס מתוק. סחלב בטעם פיסטוק.,2025-08-11
7290116534237,קנור רוטב טריאקי 370 גרם,18.9,370.0,g,5.11,per_100g,False,,,,,יוניליוור,ישראל,רוטב טריאקי,2025-05-18
7290116536590,קנור רוטב לפיצה 300 גרם,18.9,300.0,g,6.3,per_100g,False,,,,,יוניליוור,ישראל,רוטב לפיצה,2025-07-31
7290000116945,קנור רוטב סויה קלאסי 350 מל,18.9,350.0,ml,5.4,per_100ml,False,,,,,יוניליוור,ישראל,רוטב סויה קלאסי,2025-05-18
7290000116921,קנור רוטב צילי מתוק 370 גרם,18.9,370.0,g,5.11,per_100g,False,,,,,יוניליוור,ישראל,רוטב צ'ילי מתוק,2025-05-18
7290118203261,קערת סיליקון נצמדת ( ואקום) - בצבע אבן,31.9,0.0,,,,True,"4258058,4258098","4,8",0,1,FLOOKY,סין,קערת סיליקון נצמדת ( ואקום) - בצבע אבן,2025-04-15
7290118203278,קערת סיליקון נצמדת ( ואקום) - בצבע תכלת,31.9,0.0,,,,True,"4258058,4258098","4,8",0,1,FLOOKY,סין,קערת סיליקון נצמדת ( ואקום) - בצבע תכלת,2025-04-15
7290000176062,קפה טורקי עלית 100 גרם,14.9,100.0,,,,False,,,,,שטראוס גרופ,,קפה טורקי קלוי וטחון,2025-04-09
7296168510021,קפטנס צויס סוכריות ליקוריץ אקליפטוס,11.0,25.0,g,44.0,per_100g,True,4257530,3,0,1,איתן,,"סוכריות מציצה מרעננות בטעם מנטול, ליקוריץ, אקליפטוס ללא תוספת סוכר",2025-04-29
7296168510014,קפטנס צויס סוכריות מנטה,11.0,25.0,g,44.0,per_100g,True,4257530,3,0,1,איתן,,סוכריות מציצה מרעננות בטעם מנטה ללא תוספת סוכר,2025-04-29
7296168510038,קפטנס צויס סוכריות פירות יער,11.0,25.0,g,44.0,per_100g,True,4257530,3,0,1,איתן,,סוכריות מציצה מרעננות בטעם פירות יער ללא תוספת סוכר,2025-04-29
7290108352214,קפסולות לכביסה FRESH BREEZE 40 יח,35.9,40.0,,,,False,,,,,החברה הדרומית,ישראל,קפסולות לכביסה FRESH BREEZE,2025-04-09
7290110554545,קפסולות לקפה קר בטעם קוקוס 08,19.9,10.0,,,,False,,,,,שטראוס גרופ,ישראל,קפסולות להכנת קפה קר בטעם קוקוס 08,2025-04-09
7290110572884,קפסולות קפה אספרסו חזק אש 20,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה חזק אש 20,2025-04-09
7290107956901,קפסולות קפה בטעם אגוזי לוז,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה בטעם אגוזי לוז N,2025-04-09
7290106669857,קפסולות קפה בטעם וניל,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה בטעם וניל V,2025-04-29
7290119373956,קפסולות קפה ברזיל 09,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה 100% ברזיל 09,2025-04-09
7290107937856,קפסולות קפה גואטמלה 11,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה 100% גואטמלה 11,2025-04-09
7290112350312,קפסולות קפה העוצמתי ביותר 15,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה העוצמתי ביותר 15,2025-04-09
7290105360328,קפסולות קפה חזק ועוצמתי 10,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה חזק ועוצמתי 10,2025-04-09
7290119374045,קפסולות קפה טורקי,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה טורקי,2025-04-09
7290119373970,קפסולות קפה טנזניה 13,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה 100% טנזניה 13,2025-04-09
7290119380206,קפסולות קפה מילאנו 5,20.9,10.0,,,,False,,,,,שטראוס גרופ,ישראל,קפסולות קפה מילאנו 5,2025-05-14
7290105360335,קפסולות קפה עדין וקטיפתי 7,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה עדין וקטיפתי 7,2025-04-09
7290101551027,קפסולות קפה עשיר וארומטי 14,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה עשיר וארומטי 14,2025-04-09
7290105360250,קפסולות קפה עשיר וארומטי 9,20.9,10.0,,,,True,4258721,1,0,1,שטראוס גרופ,ישראל,קפסולות קפה עשיר וארומטי 9,2025-04-09
7290119380213,קפסולות קפה רומא 8,20.9,10.0,,,,False,,,,,שטראוס גרופ,ישראל,קפסולות קפה רומא 8,2025-05-14
7290105999054,קפסולות קרים אלומיניום תערובת אולטרה,19.9,10.0,,,,False,,,,,נורוליס,ישראל,קפסולות אלומיניום תערובת אולטרה חוזק,2025-04-09
7290105999238,קפסולות קרים אלומיניום תערובת אקסטרה,19.9,10.0,,,,False,,,,,נורוליס,ישראל,קפסולות אלומיניום תערובת אקסטרה חוזק,2025-04-09
7290105999306,קפסולות קרים אלומיניום תערובת גו קלאסי,19.9,10.0,,,,False,,,,,נורוליס,ישראל,קפסולות אלומיניום תערובת ג'ו קלאסי,2025-04-09
7290105999221,קפסולות קרים אלומיניום תערובת נטול קפאין,19.9,10.0,,,,False,,,,,נורוליס,ישראל,קפסולות אלומיניום תערובת נטול קפאין,2025-04-09
7290105999245,קפסולות קרים אלומיניום תערובת קובה,19.9,10.0,,,,False,,,,,נורוליס,ישראל,קפסולות אלומיניום תערובת קובה,2025-04-09
7290105999252,קפסולות קרים אלומיניום תערובת קולומביה,19.9,10.0,,,,False,,,,,נורוליס,ישראל,קפסולות אלומיניום תערובת קולומביה,2025-04-09
8001800005556,קפסולות תואמות נספרסו NAPOLI,22.9,10.0,,,,False,,,,,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו NAPOLI,2025-06-29
8001800006553,קפסולות תואמות נספרסו NAPOLI,22.9,10.0,,,,False,,,,,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו NAPOLI,2025-04-09
8001800005471,קפסולות תואמות נספרסו ORO,22.9,10.0,,,,False,,,,,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו ORO,2025-06-29
8001800005488,קפסולות תואמות נספרסו אדום CREMESO,22.9,10.0,,,,False,,,,,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו אדום CREMOSO,2025-04-09
8001800006270,קפסולות תואמות נספרסו זהב ARABICA,22.9,10.0,,,,False,,,,,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו זהב ARABICA,2025-04-09
8001800006539,קפסולות תואמות נספרסו ירוק LUNGO,22.9,10.0,,,,False,,,,,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו ירוק LUNGO INTENSO,2025-04-09
8001800006294,קפסולות תואמות נספרסו כחול DECAF נטול,22.9,10.0,,,,False,,,,,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו כחול DECAF נטול,2025-04-09
8001800006300,קפסולות תואמות נספרסו כסוף INTENSO,22.9,10.0,,,,False,,,,,קנדי חשמל ונכסים,איטליה,קפסולות תואמות נספרסו כסוף INTENSO,2025-04-09
0016000548503,קראנצי בטעם מייפל סוכר חום אריזת חמישיה,24.9,5.0,,,,False,,,,,ליימן שליסל,,חטיף גרנולה מייפל וסוכר חום,2025-04-09
0016000548404,קראנצי שיבולת שועל ודבש אריזת חמישיה,24.9,5.0,,,,False,,,,,ליימן שליסל,,חטיף גרנולה שיבולת שועל ודבש,2025-04-09
8410076602251,קראנצי שיבולת שועל עם חתיכות בטעם שוקולד,24.9,5.0,,,,False,,,,,ליימן שליסל,ספרד,קראנצי שיבולת שועל עם חתיכות בטעם שוקולד,2025-04-09
7290002921240,קרבונה מסיר כתמים מריפוד ושטיחים 650 מל,30.9,650.0,ml,4.75,per_100ml,False,,,,,יעקובי,מקסיקו,מסיר כתמים מריפוד ושטיחים,2025-04-09
7290104963995,קרליין  אויל פרי-פילינג גרגרים לעור שמן,40.0,150.0,ml,26.67,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,אגיס,ישראל,OIL FREE פילינג גרגרים לעור שמן ובעייתי,2025-06-01
7290011112028,קרליין  קולור ניילס לקה 351,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,General,,COLOR NAILS לק 351,2025-01-01
7290104963858,קרליין  קולור ניילס לקה 36,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,COLOR NAILS לק 36,2025-01-01
7290010382897,קרליין  קולור ניילס לקה 364,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,אגיס,,COLOR NAILS לק 364,2025-01-01
7290010382934,קרליין  קולור ניילס לקה 368,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,General,,COLOR NAILS לק 368,2025-01-01
7290010382996,קרליין  קולור ניילס לקה 372,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,General,,COLOR NAILS לק 372,2025-01-01
7290104960468,קרליין  קולור ניילס לקה 382,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,אגיס,,COLOR NAILS לק 382,2025-01-01
7290008443975,קרליין  קולור ניילס לקה 391,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,General,,COLOR NAILS לק 391,2025-01-01
7290104963049,קרליין  קולור ניילס לקה 399,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,COLOR NAILS לק 399,2025-01-01
7290104963407,קרליין  קולור ניילס לקה 401,17.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,COLOR NAILS לק 401,2025-01-01
7290108354478,קרליין 10 מרכך חימר לכל סוגי השיער 700 מ,14.9,700.0,ml,2.13,per_100ml,False,,,,,החברה הדרומית,ישראל,מרכך חימר לכל סוגי השיער,2025-08-15
7290108354461,קרליין 10 שמפו חימר לכל סוגי השיער 700 מ,14.9,700.0,ml,2.13,per_100ml,False,,,,,החברה הדרומית,ישראל,שמפו חימר לכל סוגי השיער,2025-08-15
7290104962707,קרליין 25 מגבונים להסרת איפור דיספנסר,17.0,0.0,,,,True,"4120406,4258200,4259883","11,3,4",0,1,General,ישראל,מגבונים להסרת איפור דיספנסר,2025-01-01
7290104962721,קרליין 55+ REVIVAL קרם יום רב תועלתי,152.0,50.0,ml,304.0,per_100ml,True,"4120406,4258200,4259869","11,3,4",0,1,אגיס,ישראל,REVIVAL קרם יום רב תועלתי,2025-06-01
7290104965470,קרליין BB בולד קרם בגוון לייט,71.0,50.0,ml,142.0,per_100ml,True,"4120406,4258200,4259867","11,3,4",0,1,General,ישראל,BB BOLD קרם בגוון לייט,2025-06-01
7290104965494,קרליין BB בולד קרם בגוון מדיום,71.0,50.0,ml,142.0,per_100ml,True,"4120406,4258200,4259861","11,3,4",0,1,General,ישראל,BB BOLD קרם בגוון מדיום,2025-06-01
7290104965487,קרליין BB בולד קרם בגוון מדיום לייט,71.0,50.0,ml,142.0,per_100ml,True,"4120406,4258200,4259866","11,3,4",0,1,General,ישראל,BB BOLD קרם בגוון מדיום לייט,2025-06-01
7290006789921,קרליין OIL FREE תחליב לחות קל,61.0,50.0,ml,122.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,,OIL FREE תחליב לחות קל,2025-06-01
7290006789938,קרליין OIL FREE תמיסת יבוש נקודתי,61.0,15.0,ml,406.67,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,,OIL FREE תמיסת יבוש נקודתי,2025-06-01
7290104963957,קרליין OIL FREE תרחיץ פנים 300 מל,40.0,300.0,ml,13.33,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,OIL FREE תרחיץ פנים,2025-06-01
7290104966095,קרליין REVIVAL  גל פילינג אנזמטי 100 מל,99.0,100.0,,,,True,"4120406,4258200,4259870","11,3,4",0,1,אגיס,ישראל,REVIVAL PLUS ג'ל פילינג אנזמטי,2025-08-04
7290012350276,קרליין REVIVAL  סרום,142.0,30.0,ml,473.33,per_100ml,True,"4120406,4258200,4259875","11,3,4",0,1,אגיס,,REVIVAL סרום,2025-06-01
7290104966118,קרליין REVIVAL  קצף לניקוי הפנים 225 מל,99.0,225.0,ml,44.0,per_100ml,True,"4120406,4258200,4259868","11,3,4",0,1,אגיס,ישראל,REVIVAL PLUS קצף לניקוי הפנים,2025-08-04
7290012350245,קרליין REVIVAL  קרם יום SPF15,142.0,50.0,ml,284.0,per_100ml,True,"4120406,4258200,4259873","11,3,4",0,1,אגיס,,REVIVAL קרם יום SPF15,2025-06-01
7290012350252,קרליין REVIVAL  קרם לילה,142.0,50.0,ml,284.0,per_100ml,True,"4120406,4258200,4259874","11,3,4",0,1,אגיס,,REVIVAL קרם לילה,2025-06-01
7290012350269,קרליין REVIVAL  קרם עיניים,142.0,30.0,ml,473.33,per_100ml,True,"4120406,4258200,4259871","11,3,4",0,1,אגיס,,REVIVAL קרם עיניים,2025-06-01
7290104965463,קרליין אויל פרי מי פנים 400 מל,46.0,400.0,ml,11.5,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,OIL FREE מי פנים,2025-06-01
7290104966835,קרליין אקווה רסיו קרם לחות אינטנסיבית במ,99.0,50.0,ml,198.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,AQUA RESCUE קרם לחות אינטנסיבית במרקם קרם עשיר,2025-06-18
7290104966842,קרליין אקווה רסיו קרם לחות אינטנסיבית במ,99.0,50.0,ml,198.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,AQUA RESCUE קרם לחות אינטנסיבית במרקם קרם חמאתי,2025-06-18
7290104966828,קרליין אקווה רסיו קרם לחות בגל,99.0,50.0,ml,198.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,AQUA RESCUE קרם לחות בג'ל,2025-06-18
7290104965173,קרליין בוסטר סרום דו פאזי לטיפוח איזור ה,80.0,30.0,ml,266.67,per_100ml,True,"4120406,4258200,4259877","11,3,4",0,1,אגיס,ישראל,BOOSTER סרום דו פאזי לטיפוח איזור העיניים,2025-06-01
7290104969874,קרליין בוסטר סרום ויטמין c,80.0,30.0,ml,266.67,per_100ml,True,"4120406,4258200,4259879","11,3,4",0,1,אגיס,ישראל,BOOSTER סרום ויטמין c,2025-06-01
7290104969881,קרליין בוסטר סרום חומצה היאלורונית 30 מל,80.0,30.0,ml,266.67,per_100ml,True,"4120406,4258200,4259885","11,3,4",0,1,אגיס,ישראל,BOOSTER סרום חומצה היאלורונית,2025-06-01
7290104969850,קרליין בוסטר סרום קולגן,80.0,30.0,ml,266.67,per_100ml,True,"4120406,4258200,4259878","11,3,4",0,1,אגיס,ישראל,BOOSTER סרום קולגן,2025-06-01
7290104969867,קרליין בוסטר סרום רטינול,80.0,30.0,ml,266.67,per_100ml,True,"4120406,4258200,4259876","11,3,4",0,1,אגיס,ישראל,BOOSTER סרום רטינול,2025-06-01
7290104964053,קרליין גל לניקוי הפנים עם מברשת ניקוי,51.0,150.0,ml,34.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,YOUNG ג'ל לניקוי הפנים עם מברשת ניקוי ייחודית,2025-06-01
7290104965500,קרליין גל מיסלירי להסרת איפור עיניים שפת,46.0,400.0,ml,11.5,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,"ג'ל מיסליירי להסרת איפור עיניים, שפתיים ופנים",2025-06-01
7290104964183,קרליין גל שקוף לייבוש פצעים,56.0,10.0,ml,560.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,אגיס,ישראל,OIL FREE ג'ל שקוף לייבוש פצעים,2025-06-01
7290006788467,קרליין דאו ספרי בורדו 200 מל,14.9,200.0,ml,7.45,per_100ml,False,,,,,General,,דאודורנט ספריי נושם בורדו,2025-08-15
7290006788498,קרליין דאו ספרי ורוד  מס 5 200 מל,14.9,200.0,ml,7.45,per_100ml,False,,,,,General,,דאודורנט ספריי נושם ורוד,2025-08-15
7290006788481,קרליין דאו ספרי כתום 200 מל,14.9,200.0,ml,7.45,per_100ml,False,,,,,החברה הדרומית,,דאודורנט ספריי נושם כתום,2025-08-15
7290104965661,קרליין דאו ספרי נושם סוויט קיס לנערות150,14.9,150.0,ml,9.93,per_100ml,False,,,,,החברה הדרומית,ישראל,דאודורנט ספריי נושם סוויט קיס לנערות,2025-08-15
7290006788504,קרליין דאו ספרי סגול 200 מל,14.9,200.0,ml,7.45,per_100ml,False,,,,,General,,דאודורנט ספריי נושם סגול,2025-08-15
7290104962660,קרליין דאו ספריי + 0% 200 מל,14.9,200.0,ml,7.45,per_100ml,False,,,,,General,ישראל,דאו ספריי+ 0% אלומיניום,2025-08-15
7290104962684,קרליין דאו רול און + 0% 75 מל,14.9,75.0,ml,19.87,per_100ml,False,,,,,General,ישראל,דאו רול און +0% אלומיניום,2025-08-15
7290006788405,קרליין דאו רול און בורדו 75 מל,14.9,75.0,ml,19.87,per_100ml,False,,,,,General,,דאודורנט רול און נושם בורדו,2025-08-15
7290006788436,קרליין דאו רול און ורוד 75 מל,14.9,75.0,ml,19.87,per_100ml,False,,,,,General,,דאודורנט רול און נושם ורוד ללא אלכוהול,2025-08-15
7290006788412,קרליין דאו רול און כחול 75 מל,14.9,75.0,ml,19.87,per_100ml,False,,,,,General,,דאודורנט רול און נושם כחול ללא אלכוהול,2025-08-15
7290006788429,קרליין דאו רול און כתום 75 מל,14.9,75.0,ml,19.87,per_100ml,False,,,,,General,,דאודורנט רול און נושם כתום ללא אלכוהול,2025-08-15
7290006788399,קרליין דאו רול און לבן 75 מל,14.9,75.0,ml,19.87,per_100ml,False,,,,,General,,דאודורנט רול און נושם סנסטיב ללא אלכוהול,2025-08-15
7290104962585,קרליין דאו רול און נושם אינויזיבל 75 מל,14.9,75.0,ml,19.87,per_100ml,False,,,,,General,ישראל,דאודורנט רול און נושם INVISIBLE ללא סימנים לבנים,2025-08-15
7290104965647,קרליין דאו רול און נושם סוויט קיס לנערות,14.9,75.0,ml,19.87,per_100ml,False,,,,,החברה הדרומית,ישראל,דאודורנט רול און נושם סוויט קיס לנערות,2025-08-15
7290006788443,קרליין דאו רול און סגול 75 מל,14.9,75.0,ml,19.87,per_100ml,False,,,,,General,,דאודורנט רול און נושם סגול ללא אלכוהול,2025-08-15
7290104969942,קרליין היילו טק קפסולות חומצה היאלורונית,81.0,10.0,ml,810.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,סין,HAYLU TEC קפסולות חומצה היאלורונית,2025-06-01
7290104969904,קרליין היילו טק קרם יום ולילה 50 מל,81.0,50.0,ml,162.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,HAYLU TEC קרם יום ולילה,2025-06-01
7290104969898,קרליין היילו טק קרם עיניים ושפתיים 10 מל,81.0,10.0,ml,810.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,HAYLU TEC קרם עיניים ושפתיים,2025-06-01
7290104969805,קרליין חלב פנים מיסיליירי,46.0,400.0,ml,11.5,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,חלב פנים מיסיליירי,2025-06-01
7290104965890,קרליין טריפל אומגה קרם יום SPF15,61.0,50.0,ml,122.0,per_100ml,True,"4120406,4258200,4259880","11,3,4",0,1,General,ישראל,TRIPLE OMEGA קרם יום SPF 15,2025-06-01
7290104965906,קרליין טריפל אומגה קרם לילה פרו אקטיב,61.0,50.0,ml,122.0,per_100ml,True,"4120406,4258200,4259872","11,3,4",0,1,General,ישראל,TRIPLE OMEGA קרם לילה פרו אקטיב,2025-06-01
7290010380466,קרליין יאנג קרם גל SPF15,66.0,50.0,ml,132.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,,YOUNG קרם ג'ל SPF 15,2025-06-01
7290008444231,קרליין יאנג קרם/גל לחות 50 מל,66.0,50.0,ml,132.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,,YOUNG קרם/ג'ל לחות,2025-06-01
7290104963964,קרליין יאנג תרחיץ פנים גל לניקוי פנים,40.0,300.0,ml,13.33,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,YOUNG תרחיץ פנים ג'ל לניקוי הפנים,2025-06-01
7290104963674,קרליין יאנג-פילינג גרגירים לפנים לעור,40.0,150.0,ml,26.67,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,אגיס,ישראל,YOUNG פילינג גרגירים לפנים לעור רגיל-שמן,2025-06-01
7290010381869,קרליין לוק מחדד עפרונות,15.0,0.0,,,,True,"4120406,4258200,4259884","11,4,8",0,1,General,,לוק מחדד עפרונות,2025-01-01
7290104968365,קרליין מאיה קיי טונר דו פאזי,70.0,170.0,ml,41.18,per_100ml,True,"4120406,4258200","11,4",0,1,General,ישראל,טונר דו פאזי,2025-06-01
7290104964916,קרליין מגבוני דו פאזי להסרת איפור,17.0,0.0,,,,True,"4120406,4258200,4259882","11,3,4",0,1,אגיס,ישראל,מגבוני דו פאזי להסרת איפור,2025-01-01
7290104963940,קרליין מגבוני פחם שחורים 25 יחידות,17.0,25.0,,,,True,"4120406,4258200,4259881","11,3,4",0,1,אגיס,ישראל,מגבוני פחם שחורים להסרת איפור פנים ועיניים,2025-01-01
7290104965913,קרליין מויסט ריזרב קרם יום SPF 25,81.0,50.0,ml,162.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,MOIST RESERVE קרם יום SPF 25,2025-06-01
7290104965920,קרליין מויסט ריזרב קרם לחות לעור רגיל עד,81.0,50.0,ml,162.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,MOIST RESERVE קרם לחות לעור רגיל עד שמן,2025-06-01
7290104965937,קרליין מויסט ריזרב קרם לילה,81.0,50.0,ml,162.0,per_100ml,True,"4120406,4258200,4259884","11,4,8",0,1,General,ישראל,MOIST RESERVE קרם לילה,2025-06-01
7290104964084,קרליין מולטי אפקט קרם יום SPF25,51.0,50.0,ml,102.0,per_100ml,True,"4120406,4258200,4259884,4263096","11,3,4,8",0,1,אגיס,ישראל,MULTI EFFECT קרם יום SPF25,2025-06-01
7290104964091,קרליין מולטי אפקט קרם לילה 50 מל,51.0,50.0,ml,102.0,per_100ml,True,"4120406,4258200,4259884,4263096","11,3,4,8",0,1,אגיס,ישראל,MULTI EFFECT קרם לילה,2025-06-01
