PriceUpdateDate,ItemCode,ItemName,ManufacturerName,ManufactureCountry,ManufacturerItemDescription,UnitQty,Quantity,UnitOfMeasure,blsWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,ItemStatus
2025-08-11,7290108352641,סנו סושי מטלית פלא לניקוי כללי שלישייה,החברה הדרומית,ישראל,מטלית מיקרופייבר לניקוי כללי,,3.00,0.00,0,1.00,15.90,5.30,1,0
2025-01-08,8710847959417,סימפל מגבוני ניקוי מיסלרי להסרת איפור,יוניליוור,פולין,מגבוני ניקוי מיסלרי להסרת איפור,,20.00,0.00,0,1.00,17.00,0.85,1,0
2025-05-05,7290012045981,רסטוקס בייבי סירופ 120 מל,גילקו פארם,,רסטוקס בייבי סירופ,,120.00,0.00,0,1.00,41.90,0.34,1,0
2025-08-11,7290014525313,סלים דליס קריספי שוקולד,שסטוביץ,הולנד,קריספי חטיף עם מילוי בטעם שוקולד,גרם,125.00,100 גרם,0,1.00,16.90,0.00,1,0
2025-08-15,7290017637655,MB שמפו ללא מלחים 500 מל KERATIN,General,ישראל,שמפו ללא מלחים KERATIN,מיליליטר,500.00,"100 מ""ל",0,1.00,30.90,0.00,1,0
2025-04-21,8809389037872,סו.קו סרום מועשר באלסטין ובחומצה היאלורו,General,קוריאה הדרומית,THE WORKOUT סרום מועשר באלסטין ובחומצה היאלורונית,מיליליטר,30.00,"100 מ""ל",0,1.00,50.00,0.01,1,0
2025-04-09,7290000203560,שקמה סדיניה 90*60,General,,"סדיניות 65X99 ס""מ",,15.00,0.00,0,1.00,53.90,3.59,1,0
2025-04-20,7290008141017,וולדה משחת קלנדולה 10%,סמואלוב,,משחה להקלה במקרים של עור פגום ולשיפור מרקם העור,גרם,25.00,100 גרם,0,1.00,65.90,0.02,1,0
2025-04-29,7350012552848,ביוגאיה טבליות פרוביוטיות ללעיסה 30 יח,פארמבסט,ספרד,טבליות לעיסה פרוביוטיות בטעם תות,,0.00,0.00,0,1.00,97.90,97.90,1,0
2025-04-09,4210201434672,אורל בי מברשת שיניים חשמלית iO10 (שחור),דיפלומט,גרמניה,מברשת שיניים חשמלית iO10 (שחור),,0.00,0.00,0,1.00,2017.90,2017.90,1,0
2025-08-15,7290000263359,האגיס חיתולים מידה 1 אקסטרה קר,חוגלה,,"חיתולים מידה 1, לרך הנולד עד 6 ק""ג",,40.00,0.00,0,1.00,38.20,0.97,1,0
2025-04-09,7290104965616,קרליין קרם גוף 500 מל LOTUS,החברה הדרומית,ישראל,קרם גוף LOTUS,מיליליטר,500.00,"100 מ""ל",0,1.00,25.90,0.00,1,0
2025-04-20,5713795231119,BIBS קופסא למוצץ - וניל,איתן,דנמרק,קופסא למוצץ -וניל,,0.00,0.00,0,1.00,79.90,79.90,1,0
2025-04-09,7290000679747,אפקטיב קר מים מיסלריים לעור רגיש,מדי פישר,ישראל,מים מיסלריים לעור רגיש לניקוי יסודי ועדין של עור הפנים,מיליליטר,380.00,"100 מ""ל",0,1.00,29.90,0.00,1,0
2025-05-31,7290114969307,אולאין א.חלבוןWHEY 759G צנצנת-שוקולד לבן,לייף,בלגיה,אולאין א.חלבוןWHEY  צנצנת-שוקולד לבן,,759.00,0.00,0,1.00,149.90,0.19,1,0
2025-04-09,8710103949176,אוונט מוצץ 0-6 אולטרה אייר כחול צהוב HAP,כמיפל,הולנד,אולטרה אייר מוצצים 0-6 חודשים HAPPY,,2.00,0.00,0,1.00,55.90,27.95,1,0
2025-06-19,5000204153903,גלייד מילוי אוטומטי בניחוח מרכך כביסה,דיפלומט,טורקיה,גלייד מילוי אוטומטי בניחוח מרכך כביסה,,1.00,0.00,0,1.00,22.90,22.90,1,0
2025-04-09,5060152827097,קרם גוף אהבה ברזילאית 250 מל,כמיפל,בריטניה,קרם גוף אהבה ברזילאית,מיליליטר,250.00,"100 מ""ל",0,1.00,35.90,0.00,1,0
2025-06-29,4006000155081,ניוואה סלולר אקספרט פילר סרום ויטמין C,אלפא,גרמניה,CELLULAR EXPERT FILLER סרום ויטמין C,מיליליטר,30.00,"100 מ""ל",0,1.00,127.00,0.04,1,0
2025-06-09,7290118420835,פיטנס פריכיות THIN מיקס שלושה דגנים וקינ,נסטלה,ישראל,פיטנס פריכיות THIN מיקס שלושה דגנים וקינואה,גרם,80.00,100 גרם,0,1.00,13.90,0.00,1,0
2025-08-15,8717163655764,רקסונה דאו ספריי שאוור פרש,יוניליוור,בריטניה,דאודורנט ספריי שאוור פרש לאשה,מיליליטר,150.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-04-23,3337875597272,סרווה קרם עיניים משקם 15 מל,נורוליס,צרפת,קרם עיניים משקם,מיליליטר,15.00,"100 מ""ל",0,1.00,80.90,0.05,1,0
2025-01-08,3600542385329,גרניה טישו מסק מסכת תה ירוק לעור רגיל,לוריאל,סין,TISSUE MASK  מסכת תה ירוק לעור רגיל עד מעורב,,0.00,0.00,0,1.00,16.00,16.00,1,0
2025-08-11,8001160001786,גטורייד משקה קול בלו 500 מל,איתן,,משקה בטעם פטל מופחת קלוריות,מיליליטר,500.00,"100 מ""ל",0,1.00,13.90,0.00,1,0
2025-04-09,7290017088877,בריז תחתונים לבריחת שתן 14 יחXL גם ללילה,ניאופארם,איטליה,תחתונים סופגים לבריחת שתן XL גם ללילה,,14.00,0.00,0,1.00,80.90,5.77,1,0
2025-07-01,42299363,ניוואה דאו רול און פרש אושן לגבר,אלפא,גרמניה,דאודורנט רול און פרש אוושן לגבר,מיליליטר,50.00,"100 מ""ל",0,1.00,21.90,0.00,1,0
2025-07-24,7290118208990,לייף סכיני גילוח חדפ דו להבי 12 יח לנשים,פרסונה,,סכיני גילוח חד פעמיים 2 להבים ראש מתכוונן,,12.00,0.00,0,1.00,22.90,1.90,1,0
2025-04-24,7290012066962,פילקסיל בלאק שמפו לגבר לחיזוק השיער,תרו,ספרד,שמפו טיפולי לחיזוק סיב השערה,מיליליטר,300.00,"100 מ""ל",0,1.00,70.90,0.00,1,0
2025-01-08,8809576261752,סקין 1004 סנטלה מדגסקר אמפולה אינטנסיבית,General,קוריאה הדרומית,MADAGASCAR CENTELLA  אמפולה אינטנסיבית לפנים,מיליליטר,50.00,"100 מ""ל",0,1.00,80.60,0.01,1,0
2025-08-15,5010724527375,בטיסט שמפו יבש בניחוח פריחה אביבית,שסטוביץ,בריטניה,שמפו יבש בניחוח פריחה אביבית,מיליליטר,200.00,"100 מ""ל",0,1.00,33.90,0.00,1,0
2025-06-24,3661434011962,אוריאז די.אס HAIR שמפו מאזן ומרכך,סמואלוב,צרפת,די.אס HAIR שמפו מאזן ומרכך,מיליליטר,500.00,"100 מ""ל",0,1.00,146.90,0.00,1,0
2025-03-12,7290120931718,TMHמארז אוברולים ריזורט 3-6,מיננה,בריטניה,מארז אוברולים ריזורט 3-6,,2.00,0.00,0,1.00,92.90,46.45,1,0
2025-07-15,7509546684758,ליידי ספיד סטיק רול און הייר מינימייזר,שסטוביץ,איטליה,דאודורנט רול און הייר מינימייזר מסייע להפחתת שיער,מיליליטר,50.00,"100 מ""ל",0,1.00,26.90,0.00,1,0
2025-06-01,5201178044666,ניוואה סט קרם רב שימושי+קרם יום+קרם עיני,אלפא,גרמניה,סט קרם רב שימושי + קרם יום + קרם עיניים,,0.00,0.00,0,1.00,201.00,201.00,1,0
2025-05-18,7290112499448,פינוק מרכך בתוספת שמן מרוקאי 700 מל,יוניליוור,ישראל,מרכך בתוספת שמן מרוקאי,מיליליטר,700.00,"100 מ""ל",0,1.00,17.90,0.00,1,0
2025-06-19,7290113823037,לייף לק IL 401,General,לוקסמבורג,לק IL 401,,1.00,0.00,0,1.00,11.90,11.90,1,0
2025-03-31,7290113825376,לייף וולנס פיסטוקים קלויים ללא מלח 50 גר,לייף,מקדוניה,פיסטוקים קלויים,גרם,50.00,100 גרם,0,1.00,7.90,0.00,1,0
2025-04-09,8001090540577,אורל בי מי פה 3D WHITE 500 מל,דיפלומט,גרמניה,3D WHITE מי פה,מיליליטר,500.00,"100 מ""ל",0,1.00,30.90,0.00,1,0
2025-04-09,3600523755660,אקסלנס קרם 2,לוריאל,בלגיה,צבע שיער קבוע לטיפוח עשיר בגוון 2 חום שחור,,0.00,0.00,0,1.00,43.90,43.90,1,0
2025-07-02,7290105363572,פרה קראנצ ביסקוויט שוקולד חלב 100ג,שטראוס גרופ,,קראנצ' שוקולד חלב ביסקוויט,,100.00,0.00,0,1.00,10.90,0.10,1,0
2025-08-11,7290108359237,נייר אפייה עם פתחי אוורור תואם לתבנית ני,החברה הדרומית,ישראל,נייר אפייה עם פתחי אוורור תואם לתבנית נינג'ה,,30.00,0.00,0,1.00,13.90,0.46,1,0
2025-04-15,7290118203841,כובע חום בהיר בנים 6-12 קיץ 23,ביו טכנולוגיה,,כובע חום בהיר בנים 6-12 קיץ 23,,1.00,0.00,0,1.00,26.90,26.90,1,0
2025-08-15,8699568532171,וולהפלקס ספריי אקסטרה חזק 75 מל,דיפלומט,,פלקס ספריי לעיצוב שיער גמיש אקסטרא חזק 4,מיליליטר,75.00,"100 מ""ל",0,1.00,10.90,0.00,1,0
2025-04-28,7290004933074,נוטריקר אל.אקס קר 60 כמוסות,מרשל,,אל.אקס קר,,60.00,0.00,0,1.00,70.90,1.18,1,0
2025-07-27,3390150586569,פאיו דאודורנט רול און לגבר 75 מל,לילית,צרפת,דאודורנט רול און לגבר,מיליליטר,75.00,"100 מ""ל",0,1.00,44.00,0.00,1,0
2025-03-18,7290104963988,סקינגארד רול און הגנה לילדים SPF50 70 מל,General,ישראל,KIDS רול און להגנה גבוהה SPF50,מיליליטר,70.00,"100 מ""ל",0,1.00,25.90,0.00,1,0
2025-07-24,7290119919154,קאבלו מסכה קרטין משקם לשיער מוחלק 350 מל,ארמן,ישראל,מסיכת קרטין משקמת ומזינה לשיער שעבר החלקה או ייבוש בחום,מיליליטר,350.00,"100 מ""ל",0,1.00,31.90,0.00,1,0
2025-07-17,192333027219,קליניק איבן בטר סרום עוצמתי 30 מל,אלקליל,ארצות הברית,"EVEN BETTER CLINICAL סרום עוצמתי להבהרת כתמי עור,פיגמנטציה וצלקות אקנה",מיליליטר,30.00,"100 מ""ל",0,1.00,370.00,0.12,1,0
2025-08-15,7290000191652,קלינקס ניילון מארז שלישיה,General,,ממחטות טישו לשימוש יומיומי,,3.00,0.00,0,1.00,14.90,4.96,1,0
2025-01-05,3390150585272,פאיו קרם יום SPF30 עם פיגמנטים לגוון עור,לילית,צרפת,קרם יום SPF 30 עם פיגמנטים לגוון עור אחיד,מיליליטר,40.00,"100 מ""ל",0,1.00,116.00,0.02,1,0
2025-04-23,7290118550372,ארגניה חמאת שפתיים חמאת שיאה,ארגניה,ישראל,חמאת שפתיים חמאת שיאה,,0.00,0.00,0,1.00,37.90,37.90,1,0
2025-05-09,7290119911578,לייף שמן קוקוס אורגני בכבישה קרה 330 מל,לייף,סרי לנקה,שמן קוקוס אורגני,,330.00,0.00,0,1.00,32.90,0.09,1,0
2025-04-15,7290111602009,לייף בייביז סטריליזטור למיקרוגל 4 בקבוקי,לייף,סין,סטריליזטור למיקרוגל -4 בקבוקים,,1.00,0.00,0,1.00,121.90,121.90,1,0
2025-08-15,8006540818862,אולד ספייס WHITEWATER גל רחצה 1 ליטר,דיפלומט,צרפת,ג'ל רחצה + שמפו + פנים 3 ב-1 WHITEWATER,ליטר,1.00,1 ליטר,0,1.00,50.90,50.90,1,0
2025-07-01,6001051002320,לבלו שפתון וניל,אלפא,גרמניה,שפתון לחות לשפתיים בטעם וניל,גרם,4.80,100 גרם,0,1.00,16.90,0.03,1,0
2025-04-09,3600523642489,אלביב מסכה 6 שמנים 300 מל,לוריאל,גרמניה,מסכה לשיער הזנה אינטנסיבית 6 שמנים מפרחים לשיער יבש,מיליליטר,300.00,"100 מ""ל",0,1.00,35.90,0.00,1,0
2025-04-09,7702018866984,גילט פיוזן ידני סכיני גילוח 4 יחידות,דיפלומט,פולין,פיוז'ן מחסנית סכיני גילוח רב פעמיים,,4.00,0.00,0,1.00,80.90,20.22,1,0
2025-08-11,80050124,טיק טק *1,General,,סוכריות בטעם מנטה,,0.00,0.00,0,1.00,5.90,5.90,1,0
2025-04-23,654749361023,אבלון אורגניקס שמפו ביוטין קומפלקס ויט.B,K-CARE,ארצות הברית,שמפו ביוטין לשיקום השיער,מיליליטר,414.00,"100 מ""ל",0,1.00,79.90,0.00,1,0
2025-04-29,7290118814061,סופהרב ברזל 9 חודשים 60 כמוסות,אמברוזיה/סולגר,ישראל,ברזל 9 חודשים,,60.00,0.00,0,1.00,71.90,1.19,1,0
2025-06-01,7290005657627,"ג`נסיס אולטרה קר קרם לילה מזין 50 מ""ל",General,,TRI-MOIST קרם לילה מזין לכל סוגי העור,מיליליטר,50.00,"100 מ""ל",0,1.00,101.00,0.02,1,0
2025-06-23,3661434004575,אוריאז דאודורנט Power 3,סמואלוב,צרפת,דאודורנט Power 3,מיליליטר,50.00,"100 מ""ל",0,1.00,70.90,0.01,1,0
2025-06-19,7290113823181,לייף לק IL 343,General,לוקסמבורג,לק IL 343,,1.00,0.00,0,1.00,11.90,11.90,1,0
2025-08-11,5000204270990,דאק גל לניקוי עם אקונומיקה מקציפה לבנדר,דיפלומט,איטליה,ג'ל לניקוי עם אקונומיקה מקציפה בניחוח לבנדר,מיליליטר,750.00,"100 מ""ל",0,1.00,11.90,0.00,1,0
2025-03-18,7290016094961,אולטרסול בייבי נטורל קרם פנים 50 פלוס 50,General,ישראל,BabyNatural  קרם פנים לתינוק +SPF50,מיליליטר,50.00,"100 מ""ל",0,1.00,65.90,0.01,1,0
2025-08-15,8006540452110,אולוויז תחבושת עבה נורמל+ 16 יחידות,דיפלומט,הונגריה,תחבושות היגייניות עם כנפיים מקסי נורמל פלוס,,16.00,0.00,0,1.00,14.90,0.93,1,0
2025-04-03,3701129805367,ביודרמה סביום קראטו גל 30 מל,כמיפל שיווק,צרפת,סביום קראטו ג'ל,מיליליטר,30.00,"100 מ""ל",0,1.00,115.90,0.03,1,0
2025-04-09,3838824426396,אינדולה פרוטאין קולור 6.6,הנקל סוד,סלובניה,קרם צבע שיער 6.6 בלונד כהה אקסטרה אדום,מיליליטר,60.00,"100 מ""ל",0,1.00,25.90,0.00,1,0
2025-01-13,3350900002787,אמבריוליס לה קרם רטינול לייק 75 מל,שסטוביץ,צרפת,LAIT CREME RETINOL - LIKE קרם לחות,מיליליטר,75.00,"100 מ""ל",0,1.00,139.00,0.01,1,0
2025-04-29,0033984010741,סולגר מולטי פימייל 60 טבליות,אמברוזיה/סולגר,,מולטי-ויטמין-מינרל לנשים,,60.00,0.00,0,1.00,221.90,3.69,1,0
2025-08-15,7290117860045,הוואי שמפו אלוורה ותה ירוק 650 מל,הנקל סוד,ישראל,שמפו אלוורה ותה ירוק לשיער רגיל,מיליליטר,650.00,"100 מ""ל",0,1.00,15.90,0.00,1,0
2025-01-05,7290120931336,סאנדיי 20 שקיות אשפה XXL 78*90 עם שרוך,EGM השקעות בעמ,ישראל,"XXL שקיות אשפה ענקיות עם שרוך 78X90 ס""מ",,20.00,0.00,0,1.00,22.10,1.10,1,0
2025-04-24,7290012702822,מורז ספריי הגנה שקוף SPF50 200 מל,מורז,ישראל,ספריי שקוף להגנה מקרני השמש SPF50,מיליליטר,200.00,"100 מ""ל",0,1.00,70.90,0.00,1,0
2025-04-07,7290014720947,חוחובה זהב - שמן טהור 50 מל,סקין אנד מור,ארצות הברית,חוחובה זהב - שמן טהור,מיליליטר,50.00,"100 מ""ל",0,1.00,120.90,0.02,1,0
2025-03-16,4001638588423,וולדה משחת שינים לילדים עם פלואוריד,סמואלוב,גרמניה,משחת שינים לילדים עם פלואוריד,מיליליטר,50.00,"100 מ""ל",0,1.00,43.90,0.00,1,0
2025-08-15,59095453,רקסונה דאו רול-און אינוויזיבל אייס לגבר,יוניליוור,בריטניה,דאודורנט רול און אינוויזיבל אייס פרש לגבר,מיליליטר,50.00,"100 מ""ל",0,1.00,20.90,0.00,1,0
2025-04-29,033984041042,סולגר תמצית שורש אשווגנדה 60 כמוסות,אמברוזיה/סולגר,,,,0.00,0.00,0,100.00,181.90,1.81,1,0
2025-04-21,0885190821099,פיקסי - רוז טוניק טונר מועשר בורדים וסמב,General,בריטניה,רוז טוניק - טונר מועשר בורדים וסמבוק,,100.00,0.00,0,1.00,50.00,0.50,1,0
2025-06-17,7290001229224,גייד לק 41,General,,CRYSTAL GLOW לק 041,,0.00,0.00,0,1.00,39.00,39.00,1,0
2025-02-02,8809255780260,איירבוריאן CC קרם לגוון עור בהיר עם מקדם,General,קוריאה הדרומית,CC קרם עם מקדם הגנה - לגוון עור בהיר,מיליליטר,45.00,"100 מ""ל",0,1.00,249.00,0.05,1,0
2025-01-17,3666057012839,קלרינס מסכת לחות עיניים 20 מל,אלפא,צרפת,SKIN CARE EYE מסכת לחות עיניים,מיליליטר,20.00,"100 מ""ל",0,1.00,221.00,0.11,1,0
2025-06-01,5025970023342,ניוואה תחליב לחות לגבר,אלפא,,REHYDRATING תחליב לחות לגבר,מיליליטר,75.00,"100 מ""ל",0,1.00,60.00,0.00,1,0
2025-06-16,7290106951679,לייף ברזל קל 90 קפסולות,לייף,,ברזל קל,,90.00,0.00,0,1.00,55.90,0.62,1,0
2025-04-09,7290002730958,פלמוליב סבון מוצק רביעייה ירוק זית 360 ג,General,,סבון מוצק מועשר בתמציות אלוורה וזיתים,גרם,360.00,100 גרם,0,1.00,24.90,0.00,1,0
2025-04-28,7290018439623,נוטריקר ויטמין די-1000 יח 90 כמוסות רכות,מרשל,ישראל,"ויטמין D3 לבליעה 1000 יחב""ל",,90.00,0.00,0,1.00,43.90,0.48,1,0
